#       # k              E            BS weight       TS weight
      0.3020004      2.5942446       0.0165747       0.0157839
      0.3451433      2.5549909       0.0165123       0.0156969
      0.3882862      2.5109260       0.0164402       0.0155958
      0.4314292      2.4622091       0.0163580       0.0154798
      0.4745721      2.4090195       0.0162652       0.0153477
      0.5177150      2.3515560       0.0161610       0.0151981
      0.5608579      2.2900385       0.0160449       0.0150296
      0.6040008      2.2247082       0.0159160       0.0148404
      0.6471437      2.1558292       0.0157736       0.0146286
      0.6902867      2.0836898       0.0156169       0.0143919
      0.7334296      2.0086050       0.0154452       0.0141280
      0.7765725      1.9309188       0.0152578       0.0138342
      0.8197154      1.8510083       0.0150544       0.0135078
      0.8628583      1.7692881       0.0148349       0.0131463
      0.9060012      1.6862171       0.0146000       0.0127471
      0.9491442      1.6023060       0.0143515       0.0123088
      0.9922871      1.5181284       0.0140928       0.0118314
      1.0354300      1.4343337       0.0138299       0.0113180
      1.0785729      1.3516633       0.0135725       0.0107764
      1.1217158      1.2709710       0.0133357       0.0102230
      1.1648587      1.1932437       0.0131420       0.0096865
      1.2080017      1.1196232       0.0130236       0.0092145
      1.2511446      1.0514196       0.0130238       0.0088795
      1.2942875      1.0514196       0.0130238       0.0088795
      1.3374304      1.1196232       0.0130236       0.0092145
      1.3805733      1.1932437       0.0131420       0.0096865
      1.4237162      1.2709710       0.0133357       0.0102230
      1.4668592      1.3516633       0.0135725       0.0107764
      1.5100021      1.4343337       0.0138299       0.0113180
      1.5531450      1.5181284       0.0140928       0.0118314
      1.5962879      1.6023060       0.0143515       0.0123088
      1.6394308      1.6862171       0.0146000       0.0127471
      1.6825737      1.7692881       0.0148349       0.0131463
      1.7257167      1.8510083       0.0150544       0.0135078
      1.7688596      1.9309188       0.0152578       0.0138342
      1.8120025      2.0086050       0.0154452       0.0141280
      1.8551454      2.0836898       0.0156169       0.0143919
      1.8982883      2.1558292       0.0157736       0.0146286
      1.9414312      2.2247082       0.0159160       0.0148404
      1.9845741      2.2900385       0.0160449       0.0150296
      2.0277171      2.3515560       0.0161610       0.0151981
      2.0708600      2.4090195       0.0162652       0.0153477
      2.1140029      2.4622091       0.0163580       0.0154798
      2.1571458      2.5109260       0.0164402       0.0155958
      2.2002887      2.5549909       0.0165123       0.0156969
      2.2434316      2.5942446       0.0165747       0.0157839
      2.2865746      2.6285468       0.0166280       0.0158578
      2.3297175      2.6577763       0.0166725       0.0159192
      2.3728604      2.6818308       0.0167084       0.0159687
      2.4160033      2.7006264       0.0167362       0.0160068
      2.4591462      2.7140983       0.0167558       0.0160337
      2.5022891      2.7222000       0.0167676       0.0160498
      2.5454321      2.7249037       0.0167715       0.0160551
 
      0.0000000      2.7546369       0.0153553       0.0146852
      0.0431429      2.7519208       0.0153517       0.0146803
      0.0862858      2.7437816       0.0153410       0.0146656
      0.1294287      2.7302468       0.0153230       0.0146409
      0.1725717      2.7113621       0.0152977       0.0146061
      0.2157146      2.6871916       0.0152648       0.0145609
      0.2588575      2.6578177       0.0152242       0.0145047
      0.3020004      2.6233411       0.0151756       0.0144372
      0.3451433      2.5838811       0.0151187       0.0143578
      0.3882862      2.5395754       0.0150530       0.0142656
      0.4314292      2.4905806       0.0149782       0.0141599
      0.4745721      2.4370721       0.0148938       0.0140395
      0.5177150      2.3792448       0.0147992       0.0139035
      0.5608579      2.3173134       0.0146938       0.0137504
      0.6040008      2.2515132       0.0145771       0.0135787
      0.6471437      2.1821013       0.0144484       0.0133868
      0.6902867      2.1093574       0.0143069       0.0131726
      0.7334296      2.0335862       0.0141522       0.0129341
      0.7765725      1.9551196       0.0139836       0.0126690
      0.8197154      1.8743199       0.0138010       0.0123750
      0.8628583      1.7915840       0.0136044       0.0120497
      0.9060012      1.7073490       0.0133945       0.0116910
      0.9491442      1.6220998       0.0131729       0.0112975
      0.9922871      1.5363784       0.0129427       0.0108692
      1.0354300      1.4507963       0.0127094       0.0104085
      1.0785729      1.3660506       0.0124816       0.0099220
      1.1217158      1.2829427       0.0122730       0.0094236
      1.1648587      1.2024018       0.0121038       0.0089380
      1.2080017      1.1255088       0.0120036       0.0085071
      1.2511446      1.0535184       0.0120128       0.0081965
      1.2942875      1.0535184       0.0120128       0.0081965
      1.3374304      1.1255088       0.0120036       0.0085071
      1.3805733      1.2024018       0.0121038       0.0089380
      1.4237162      1.2829427       0.0122730       0.0094236
      1.4668592      1.3660506       0.0124816       0.0099220
      1.5100021      1.4507963       0.0127094       0.0104085
      1.5531450      1.5363784       0.0129427       0.0108692
      1.5962879      1.6220998       0.0131729       0.0112975
      1.6394308      1.7073490       0.0133945       0.0116910
      1.6825737      1.7915840       0.0136044       0.0120497
      1.7257167      1.8743199       0.0138010       0.0123750
      1.7688596      1.9551196       0.0139836       0.0126690
      1.8120025      2.0335862       0.0141522       0.0129341
      1.8551454      2.1093574       0.0143069       0.0131726
      1.8982883      2.1821013       0.0144484       0.0133868
      1.9414312      2.2515132       0.0145771       0.0135787
      1.9845741      2.3173134       0.0146938       0.0137504
      2.0277171      2.3792448       0.0147992       0.0139035
      2.0708600      2.4370721       0.0148938       0.0140395
      2.1140029      2.4905806       0.0149782       0.0141599
      2.1571458      2.5395754       0.0150530       0.0142656
      2.2002887      2.5838811       0.0151187       0.0143578
      2.2434316      2.6233411       0.0151756       0.0144372
      2.2865746      2.6578177       0.0152242       0.0145047
      2.3297175      2.6871916       0.0152648       0.0145609
      2.3728604      2.7113621       0.0152977       0.0146061
      2.4160033      2.7302468       0.0153230       0.0146409
      2.4591462      2.7437816       0.0153410       0.0146656
      2.5022891      2.7519208       0.0153517       0.0146803
      2.5454321      2.7546369       0.0153553       0.0146852
 
      0.0000000      2.7828288       0.0139395       0.0133195
      0.0431429      2.7801007       0.0139363       0.0133151
      0.0862858      2.7719255       0.0139265       0.0133017
      0.1294287      2.7583302       0.0139102       0.0132794
      0.1725717      2.7393600       0.0138873       0.0132478
      0.2157146      2.7150779       0.0138575       0.0132068
      0.2588575      2.6855653       0.0138208       0.0131559
      0.3020004      2.6509214       0.0137768       0.0130948
      0.3451433      2.6112635       0.0137253       0.0130229
      0.3882862      2.5667271       0.0136660       0.0129395
      0.4314292      2.5174659       0.0135985       0.0128440
      0.4745721      2.4636523       0.0135224       0.0127354
      0.5177150      2.4054770       0.0134372       0.0126127
      0.5608579      2.3431502       0.0133425       0.0124747
      0.6040008      2.2769017       0.0132376       0.0123202
      0.6471437      2.2069817       0.0131221       0.0121477
      0.6902867      2.1336622       0.0129954       0.0119554
      0.7334296      2.0572385       0.0128571       0.0117416
      0.7765725      1.9780310       0.0127066       0.0115043
      0.8197154      1.8963883       0.0125439       0.0112414
      0.8628583      1.8126906       0.0123691       0.0109509
      0.9060012      1.7273550       0.0121828       0.0106309
      0.9491442      1.6408421       0.0119865       0.0102803
      0.9922871      1.5536643       0.0117832       0.0098987
      1.0354300      1.4663975       0.0115775       0.0094883
      1.0785729      1.3796959       0.0113773       0.0090544
      1.1217158      1.2943106       0.0111947       0.0086088
      1.1648587      1.2111127       0.0110481       0.0081727
      1.2080017      1.1311204       0.0109640       0.0077827
      1.2511446      1.0555261       0.0109802       0.0074975
      1.2942875      1.0555261       0.0109802       0.0074975
      1.3374304      1.1311204       0.0109640       0.0077827
      1.3805733      1.2111127       0.0110481       0.0081727
      1.4237162      1.2943106       0.0111947       0.0086088
      1.4668592      1.3796959       0.0113773       0.0090544
      1.5100021      1.4663975       0.0115775       0.0094883
      1.5531450      1.5536643       0.0117832       0.0098987
      1.5962879      1.6408421       0.0119865       0.0102803
      1.6394308      1.7273550       0.0121828       0.0106309
      1.6825737      1.8126906       0.0123691       0.0109509
      1.7257167      1.8963883       0.0125439       0.0112414
      1.7688596      1.9780310       0.0127066       0.0115043
      1.8120025      2.0572385       0.0128571       0.0117416
      1.8551454      2.1336622       0.0129954       0.0119554
      1.8982883      2.2069817       0.0131221       0.0121477
      1.9414312      2.2769017       0.0132376       0.0123202
      1.9845741      2.3431502       0.0133425       0.0124747
      2.0277171      2.4054770       0.0134372       0.0126127
      2.0708600      2.4636523       0.0135224       0.0127354
      2.1140029      2.5174659       0.0135985       0.0128440
      2.1571458      2.5667271       0.0136660       0.0129395
      2.2002887      2.6112635       0.0137253       0.0130229
      2.2434316      2.6509214       0.0137768       0.0130948
      2.2865746      2.6855653       0.0138208       0.0131559
      2.3297175      2.7150779       0.0138575       0.0132068
      2.3728604      2.7393600       0.0138873       0.0132478
      2.4160033      2.7583302       0.0139102       0.0132794
      2.4591462      2.7719255       0.0139265       0.0133017
      2.5022891      2.7801007       0.0139363       0.0133151
      2.5454321      2.7828288       0.0139395       0.0133195
 
      0.0000000      2.8094509       0.0125359       0.0119689
      0.0431429      2.8067114       0.0125330       0.0119649
      0.0862858      2.7985017       0.0125243       0.0119529
      0.1294287      2.7848485       0.0125097       0.0119328
      0.1725717      2.7657965       0.0124891       0.0119045
      0.2157146      2.7414079       0.0124624       0.0118676
      0.2588575      2.7117628       0.0124295       0.0118220
      0.3020004      2.6769591       0.0123901       0.0117672
      0.3451433      2.6371123       0.0123440       0.0117028
      0.3882862      2.5923558       0.0122909       0.0116281
      0.4314292      2.5428408       0.0122306       0.0115426
      0.4745721      2.4887365       0.0121626       0.0114454
      0.5177150      2.4302301       0.0120866       0.0113358
      0.5608579      2.3675274       0.0120021       0.0112127
      0.6040008      2.3008530       0.0119088       0.0110749
      0.6471437      2.2304510       0.0118061       0.0109212
      0.6902867      2.1565860       0.0116936       0.0107501
      0.7334296      2.0795446       0.0115709       0.0105601
      0.7765725      1.9996365       0.0114377       0.0103494
      0.8197154      1.9171977       0.0112939       0.0101163
      0.8628583      1.8325930       0.0111397       0.0098591
      0.9060012      1.7462208       0.0109757       0.0095760
      0.9491442      1.6585190       0.0108033       0.0092660
      0.9922871      1.5699723       0.0106250       0.0089289
      1.0354300      1.4811231       0.0104451       0.0085662
      1.0785729      1.3925848       0.0102705       0.0081824
      1.1217158      1.3050599       0.0101120       0.0077874
      1.1648587      1.2193626       0.0099858       0.0073992
      1.2080017      1.1364469       0.0099161       0.0070494
      1.2511446      1.0574376       0.0099372       0.0067901
      1.2942875      1.0574376       0.0099372       0.0067901
      1.3374304      1.1364469       0.0099161       0.0070494
      1.3805733      1.2193626       0.0099858       0.0073992
      1.4237162      1.3050599       0.0101120       0.0077874
      1.4668592      1.3925848       0.0102705       0.0081824
      1.5100021      1.4811231       0.0104451       0.0085662
      1.5531450      1.5699723       0.0106250       0.0089289
      1.5962879      1.6585190       0.0108033       0.0092660
      1.6394308      1.7462208       0.0109757       0.0095760
      1.6825737      1.8325930       0.0111397       0.0098591
      1.7257167      1.9171977       0.0112939       0.0101163
      1.7688596      1.9996365       0.0114377       0.0103494
      1.8120025      2.0795446       0.0115709       0.0105601
      1.8551454      2.1565860       0.0116936       0.0107501
      1.8982883      2.2304510       0.0118061       0.0109212
      1.9414312      2.3008530       0.0119088       0.0110749
      1.9845741      2.3675274       0.0120021       0.0112127
      2.0277171      2.4302301       0.0120866       0.0113358
      2.0708600      2.4887365       0.0121626       0.0114454
      2.1140029      2.5428408       0.0122306       0.0115426
      2.1571458      2.5923558       0.0122909       0.0116281
      2.2002887      2.6371123       0.0123440       0.0117028
      2.2434316      2.6769591       0.0123901       0.0117672
      2.2865746      2.7117628       0.0124295       0.0118220
      2.3297175      2.7414079       0.0124624       0.0118676
      2.3728604      2.7657965       0.0124891       0.0119045
      2.4160033      2.7848485       0.0125097       0.0119328
      2.4591462      2.7985017       0.0125243       0.0119529
      2.5022891      2.8067114       0.0125330       0.0119649
      2.5454321      2.8094509       0.0125359       0.0119689
 
      0.0000000      2.8344767       0.0111564       0.0106441
      0.0431429      2.8317262       0.0111538       0.0106406
      0.0862858      2.8234838       0.0111460       0.0106299
      0.1294287      2.8097757       0.0111331       0.0106121
      0.1725717      2.7906459       0.0111148       0.0105869
      0.2157146      2.7661561       0.0110911       0.0105542
      0.2588575      2.7363852       0.0110619       0.0105137
      0.3020004      2.7014297       0.0110270       0.0104651
      0.3451433      2.6614036       0.0109861       0.0104079
      0.3882862      2.6164384       0.0109392       0.0103417
      0.4314292      2.5666828       0.0108858       0.0102660
      0.4745721      2.5123031       0.0108257       0.0101800
      0.5177150      2.4534833       0.0107585       0.0100830
      0.5608579      2.3904250       0.0106840       0.0099742
      0.6040008      2.3233480       0.0106017       0.0098526
      0.6471437      2.2524909       0.0105113       0.0097170
      0.6902867      2.1781115       0.0104124       0.0095663
      0.7334296      2.1004881       0.0103047       0.0093991
      0.7765725      2.0199208       0.0101879       0.0092139
      0.8197154      1.9367336       0.0100620       0.0090092
      0.8628583      1.8512772       0.0099273       0.0087835
      0.9060012      1.7639329       0.0097842       0.0085354
      0.9491442      1.6751172       0.0096340       0.0082639
      0.9922871      1.5852891       0.0094791       0.0079687
      1.0354300      1.4949596       0.0093231       0.0076511
      1.0785729      1.4047037       0.0091722       0.0073148
      1.1217158      1.3151772       0.0090357       0.0069679
      1.1648587      1.2271388       0.0089281       0.0066257
      1.2080017      1.1414778       0.0088709       0.0063153
      1.2511446      1.0592483       0.0088953       0.0060821
      1.2942875      1.0592483       0.0088953       0.0060821
      1.3374304      1.1414778       0.0088709       0.0063153
      1.3805733      1.2271388       0.0089281       0.0066257
      1.4237162      1.3151772       0.0090357       0.0069679
      1.4668592      1.4047037       0.0091722       0.0073148
      1.5100021      1.4949596       0.0093231       0.0076511
      1.5531450      1.5852891       0.0094791       0.0079687
      1.5962879      1.6751172       0.0096340       0.0082639
      1.6394308      1.7639329       0.0097842       0.0085354
      1.6825737      1.8512772       0.0099273       0.0087835
      1.7257167      1.9367336       0.0100620       0.0090092
      1.7688596      2.0199208       0.0101879       0.0092139
      1.8120025      2.1004881       0.0103047       0.0093991
      1.8551454      2.1781115       0.0104124       0.0095663
      1.8982883      2.2524909       0.0105113       0.0097170
      1.9414312      2.3233480       0.0106017       0.0098526
      1.9845741      2.3904250       0.0106840       0.0099742
      2.0277171      2.4534833       0.0107585       0.0100830
      2.0708600      2.5123031       0.0108257       0.0101800
      2.1140029      2.5666828       0.0108858       0.0102660
      2.1571458      2.6164384       0.0109392       0.0103417
      2.2002887      2.6614036       0.0109861       0.0104079
      2.2434316      2.7014297       0.0110270       0.0104651
      2.2865746      2.7363852       0.0110619       0.0105137
      2.3297175      2.7661561       0.0110911       0.0105542
      2.3728604      2.7906459       0.0111148       0.0105869
      2.4160033      2.8097757       0.0111331       0.0106121
      2.4591462      2.8234838       0.0111460       0.0106299
      2.5022891      2.8317262       0.0111538       0.0106406
      2.5454321      2.8344767       0.0111564       0.0106441
 
      0.0000000      2.8578815       0.0098125       0.0093560
      0.0431429      2.8551208       0.0098102       0.0093529
      0.0862858      2.8468474       0.0098034       0.0093435
      0.1294287      2.8330874       0.0097921       0.0093279
      0.1725717      2.8138842       0.0097760       0.0093058
      0.2157146      2.7892987       0.0097553       0.0092771
      0.2588575      2.7594090       0.0097297       0.0092415
      0.3020004      2.7243103       0.0096991       0.0091989
      0.3451433      2.6841152       0.0096633       0.0091488
      0.3882862      2.6389531       0.0096222       0.0090908
      0.4314292      2.5889707       0.0095755       0.0090245
      0.4745721      2.5343317       0.0095230       0.0089493
      0.5177150      2.4752169       0.0094644       0.0088645
      0.5608579      2.4118242       0.0093993       0.0087694
      0.6040008      2.3443690       0.0093276       0.0086633
      0.6471437      2.2730846       0.0092489       0.0085450
      0.6902867      2.1982226       0.0091629       0.0084137
      0.7334296      2.1200537       0.0090693       0.0082681
      0.7765725      2.0388692       0.0089681       0.0081071
      0.8197154      1.9549822       0.0088590       0.0079293
      0.8628583      1.8687302       0.0087425       0.0077334
      0.9060012      1.7804786       0.0086189       0.0075182
      0.9491442      1.6906243       0.0084895       0.0072829
      0.9922871      1.5996026       0.0083562       0.0070272
      1.0354300      1.5078949       0.0082223       0.0067521
      1.0785729      1.4160401       0.0080931       0.0064604
      1.1217158      1.3246499       0.0079768       0.0061590
      1.1648587      1.2344292       0.0078859       0.0058607
      1.2080017      1.1462035       0.0078396       0.0055884
      1.2511446      1.0609536       0.0078656       0.0053814
      1.2942875      1.0609536       0.0078656       0.0053814
      1.3374304      1.1462035       0.0078396       0.0055884
      1.3805733      1.2344292       0.0078859       0.0058607
      1.4237162      1.3246499       0.0079768       0.0061590
      1.4668592      1.4160401       0.0080931       0.0064604
      1.5100021      1.5078949       0.0082223       0.0067521
      1.5531450      1.5996026       0.0083562       0.0070272
      1.5962879      1.6906243       0.0084895       0.0072829
      1.6394308      1.7804786       0.0086189       0.0075182
      1.6825737      1.8687302       0.0087425       0.0077334
      1.7257167      1.9549822       0.0088590       0.0079293
      1.7688596      2.0388692       0.0089681       0.0081071
      1.8120025      2.1200537       0.0090693       0.0082681
      1.8551454      2.1982226       0.0091629       0.0084137
      1.8982883      2.2730846       0.0092489       0.0085450
      1.9414312      2.3443690       0.0093276       0.0086633
      1.9845741      2.4118242       0.0093993       0.0087694
      2.0277171      2.4752169       0.0094644       0.0088645
      2.0708600      2.5343317       0.0095230       0.0089493
      2.1140029      2.5889707       0.0095755       0.0090245
      2.1571458      2.6389531       0.0096222       0.0090908
      2.2002887      2.6841152       0.0096633       0.0091488
      2.2434316      2.7243103       0.0096991       0.0091989
      2.2865746      2.7594090       0.0097297       0.0092415
      2.3297175      2.7892987       0.0097553       0.0092771
      2.3728604      2.8138842       0.0097760       0.0093058
      2.4160033      2.8330874       0.0097921       0.0093279
      2.4591462      2.8468474       0.0098034       0.0093435
      2.5022891      2.8551208       0.0098102       0.0093529
      2.5454321      2.8578815       0.0098125       0.0093560
 
      0.0000000      2.8796427       0.0085157       0.0081149
      0.0431429      2.8768723       0.0085138       0.0081122
      0.0862858      2.8685698       0.0085079       0.0081041
      0.1294287      2.8547611       0.0084980       0.0080905
      0.1725717      2.8354890       0.0084842       0.0080714
      0.2157146      2.8108138       0.0084662       0.0080465
      0.2588575      2.7808127       0.0084441       0.0080158
      0.3020004      2.7455798       0.0084176       0.0079789
      0.3451433      2.7052262       0.0083867       0.0079356
      0.3882862      2.6598798       0.0083512       0.0078855
      0.4314292      2.6096851       0.0083109       0.0078282
      0.4745721      2.5548035       0.0082656       0.0077632
      0.5177150      2.4954128       0.0082151       0.0076901
      0.5608579      2.4317076       0.0081591       0.0076081
      0.6040008      2.3638992       0.0080974       0.0075166
      0.6471437      2.2922162       0.0080297       0.0074148
      0.6902867      2.2169042       0.0079558       0.0073018
      0.7334296      2.1382273       0.0078756       0.0071767
      0.7765725      2.0564684       0.0077888       0.0070384
      0.8197154      1.9719307       0.0076955       0.0068859
      0.8628583      1.8849398       0.0075960       0.0067179
      0.9060012      1.7958461       0.0074906       0.0065336
      0.9491442      1.7050289       0.0073804       0.0063322
      0.9922871      1.6129013       0.0072670       0.0061134
      1.0354300      1.5199174       0.0071534       0.0058778
      1.0785729      1.4265825       0.0070441       0.0056280
      1.1217158      1.3334664       0.0069460       0.0053694
      1.1648587      1.2412230       0.0068702       0.0051126
      1.2080017      1.1506150       0.0068331       0.0048769
      1.2511446      1.0625496       0.0068594       0.0046957
      1.2942875      1.0625496       0.0068594       0.0046957
      1.3374304      1.1506150       0.0068331       0.0048769
      1.3805733      1.2412230       0.0068702       0.0051126
      1.4237162      1.3334664       0.0069460       0.0053694
      1.4668592      1.4265825       0.0070441       0.0056280
      1.5100021      1.5199174       0.0071534       0.0058778
      1.5531450      1.6129013       0.0072670       0.0061134
      1.5962879      1.7050289       0.0073804       0.0063322
      1.6394308      1.7958461       0.0074906       0.0065336
      1.6825737      1.8849398       0.0075960       0.0067179
      1.7257167      1.9719307       0.0076955       0.0068859
      1.7688596      2.0564684       0.0077888       0.0070384
      1.8120025      2.1382273       0.0078756       0.0071767
      1.8551454      2.2169042       0.0079558       0.0073018
      1.8982883      2.2922162       0.0080297       0.0074148
      1.9414312      2.3638992       0.0080974       0.0075166
      1.9845741      2.4317076       0.0081591       0.0076081
      2.0277171      2.4954128       0.0082151       0.0076901
      2.0708600      2.5548035       0.0082656       0.0077632
      2.1140029      2.6096851       0.0083109       0.0078282
      2.1571458      2.6598798       0.0083512       0.0078855
      2.2002887      2.7052262       0.0083867       0.0079356
      2.2434316      2.7455798       0.0084176       0.0079789
      2.2865746      2.7808127       0.0084441       0.0080158
      2.3297175      2.8108138       0.0084662       0.0080465
      2.3728604      2.8354890       0.0084842       0.0080714
      2.4160033      2.8547611       0.0084980       0.0080905
      2.4591462      2.8685698       0.0085079       0.0081041
      2.5022891      2.8768723       0.0085138       0.0081122
      2.5454321      2.8796427       0.0085157       0.0081149
 
      0.0000000      2.8997391       0.0072771       0.0069309
      0.0431429      2.8969598       0.0072754       0.0069286
      0.0862858      2.8886302       0.0072704       0.0069217
      0.1294287      2.8747761       0.0072620       0.0069102
      0.1725717      2.8554399       0.0072502       0.0068939
      0.2157146      2.8306813       0.0072349       0.0068727
      0.2588575      2.8005765       0.0072160       0.0068465
      0.3020004      2.7652187       0.0071935       0.0068151
      0.3451433      2.7247178       0.0071672       0.0067782
      0.3882862      2.6792000       0.0071370       0.0067355
      0.4314292      2.6288080       0.0071027       0.0066867
      0.4745721      2.5737010       0.0070642       0.0066315
      0.5177150      2.5140543       0.0070213       0.0065693
      0.5608579      2.4500591       0.0069738       0.0064997
      0.6040008      2.3819234       0.0069215       0.0064220
      0.6471437      2.3098709       0.0068642       0.0063357
      0.6902867      2.2341425       0.0068017       0.0062400
      0.7334296      2.1549956       0.0067338       0.0061340
      0.7765725      2.0727058       0.0066606       0.0060170
      0.8197154      1.9875672       0.0065819       0.0058880
      0.8628583      1.8998944       0.0064980       0.0057461
      0.9060012      1.8100245       0.0064094       0.0055904
      0.9491442      1.7183203       0.0063168       0.0054204
      0.9922871      1.6251746       0.0062218       0.0052358
      1.0354300      1.5310166       0.0061267       0.0050370
      1.0785729      1.4363201       0.0060354       0.0048261
      1.1217158      1.3416162       0.0059539       0.0046074
      1.1648587      1.2475098       0.0058915       0.0043896
      1.2080017      1.1547040       0.0058622       0.0041886
      1.2511446      1.0640323       0.0058876       0.0040326
      1.2942875      1.0640323       0.0058876       0.0040326
      1.3374304      1.1547040       0.0058622       0.0041886
      1.3805733      1.2475098       0.0058915       0.0043896
      1.4237162      1.3416162       0.0059539       0.0046074
      1.4668592      1.4363201       0.0060354       0.0048261
      1.5100021      1.5310166       0.0061267       0.0050370
      1.5531450      1.6251746       0.0062218       0.0052358
      1.5962879      1.7183203       0.0063168       0.0054204
      1.6394308      1.8100245       0.0064094       0.0055904
      1.6825737      1.8998944       0.0064980       0.0057461
      1.7257167      1.9875672       0.0065819       0.0058880
      1.7688596      2.0727058       0.0066606       0.0060170
      1.8120025      2.1549956       0.0067338       0.0061340
      1.8551454      2.2341425       0.0068017       0.0062400
      1.8982883      2.3098709       0.0068642       0.0063357
      1.9414312      2.3819234       0.0069215       0.0064220
      1.9845741      2.4500591       0.0069738       0.0064997
      2.0277171      2.5140543       0.0070213       0.0065693
      2.0708600      2.5737010       0.0070642       0.0066315
      2.1140029      2.6288080       0.0071027       0.0066867
      2.1571458      2.6792000       0.0071370       0.0067355
      2.2002887      2.7247178       0.0071672       0.0067782
      2.2434316      2.7652187       0.0071935       0.0068151
      2.2865746      2.8005765       0.0072160       0.0068465
      2.3297175      2.8306813       0.0072349       0.0068727
      2.3728604      2.8554399       0.0072502       0.0068939
      2.4160033      2.8747761       0.0072620       0.0069102
      2.4591462      2.8886302       0.0072704       0.0069217
      2.5022891      2.8969598       0.0072754       0.0069286
      2.5454321      2.8997391       0.0072771       0.0069309
 
      0.0000000      2.9181517       0.0061070       0.0058139
      0.0431429      2.9153640       0.0061056       0.0058120
      0.0862858      2.9070095       0.0061014       0.0058062
      0.1294287      2.8931135       0.0060944       0.0057965
      0.1725717      2.8737182       0.0060845       0.0057829
      0.2157146      2.8488825       0.0060717       0.0057652
      0.2588575      2.8186821       0.0060560       0.0057432
      0.3020004      2.7832091       0.0060371       0.0057169
      0.3451433      2.7425723       0.0060151       0.0056861
      0.3882862      2.6968966       0.0059899       0.0056504
      0.4314292      2.6463229       0.0059613       0.0056096
      0.4745721      2.5910084       0.0059292       0.0055635
      0.5177150      2.5311259       0.0058934       0.0055116
      0.5608579      2.4668641       0.0058538       0.0054535
      0.6040008      2.3984273       0.0058102       0.0053887
      0.6471437      2.3260355       0.0057625       0.0053167
      0.6902867      2.2499246       0.0057105       0.0052370
      0.7334296      2.1703465       0.0056541       0.0051488
      0.7765725      2.0875700       0.0055933       0.0050514
      0.8197154      2.0018809       0.0055281       0.0049442
      0.8628583      1.9135839       0.0054586       0.0048263
      0.9060012      1.8230039       0.0053853       0.0046971
      0.9491442      1.7304888       0.0053088       0.0045561
      0.9922871      1.6364130       0.0052304       0.0044029
      1.0354300      1.5411828       0.0051521       0.0042380
      1.0785729      1.4452432       0.0050771       0.0040629
      1.1217158      1.3490893       0.0050104       0.0038811
      1.1648587      1.2532806       0.0049598       0.0036996
      1.2080017      1.1584628       0.0049371       0.0035312
      1.2511446      1.0653982       0.0049607       0.0033994
      1.2942875      1.0653982       0.0049607       0.0033994
      1.3374304      1.1584628       0.0049371       0.0035312
      1.3805733      1.2532806       0.0049598       0.0036996
      1.4237162      1.3490893       0.0050104       0.0038811
      1.4668592      1.4452432       0.0050771       0.0040629
      1.5100021      1.5411828       0.0051521       0.0042380
      1.5531450      1.6364130       0.0052304       0.0044029
      1.5962879      1.7304888       0.0053088       0.0045561
      1.6394308      1.8230039       0.0053853       0.0046971
      1.6825737      1.9135839       0.0054586       0.0048263
      1.7257167      2.0018809       0.0055281       0.0049442
      1.7688596      2.0875700       0.0055933       0.0050514
      1.8120025      2.1703465       0.0056541       0.0051488
      1.8551454      2.2499246       0.0057105       0.0052370
      1.8982883      2.3260355       0.0057625       0.0053167
      1.9414312      2.3984273       0.0058102       0.0053887
      1.9845741      2.4668641       0.0058538       0.0054535
      2.0277171      2.5311259       0.0058934       0.0055116
      2.0708600      2.5910084       0.0059292       0.0055635
      2.1140029      2.6463229       0.0059613       0.0056096
      2.1571458      2.6968966       0.0059899       0.0056504
      2.2002887      2.7425723       0.0060151       0.0056861
      2.2434316      2.7832091       0.0060371       0.0057169
      2.2865746      2.8186821       0.0060560       0.0057432
      2.3297175      2.8488825       0.0060717       0.0057652
      2.3728604      2.8737182       0.0060845       0.0057829
      2.4160033      2.8931135       0.0060944       0.0057965
      2.4591462      2.9070095       0.0061014       0.0058062
      2.5022891      2.9153640       0.0061056       0.0058120
      2.5454321      2.9181517       0.0061070       0.0058139
 
      0.0000000      2.9348628       0.0050157       0.0047730
      0.0431429      2.9320676       0.0050145       0.0047715
      0.0862858      2.9236903       0.0050111       0.0047667
      0.1294287      2.9097560       0.0050053       0.0047588
      0.1725717      2.8903067       0.0049972       0.0047476
      0.2157146      2.8654006       0.0049867       0.0047331
      0.2588575      2.8351129       0.0049738       0.0047151
      0.3020004      2.7995348       0.0049584       0.0046936
      0.3451433      2.7587740       0.0049404       0.0046683
      0.3882862      2.7129541       0.0049198       0.0046391
      0.4314292      2.6622147       0.0048964       0.0046057
      0.4745721      2.6067110       0.0048701       0.0045680
      0.5177150      2.5466138       0.0048409       0.0045256
      0.5608579      2.4821090       0.0048086       0.0044781
      0.6040008      2.4133981       0.0047730       0.0044252
      0.6471437      2.3406975       0.0047341       0.0043664
      0.6902867      2.2642388       0.0046918       0.0043014
      0.7334296      2.1842689       0.0046459       0.0042295
      0.7765725      2.1010503       0.0045964       0.0041502
      0.8197154      2.0148616       0.0045434       0.0040629
      0.8628583      1.9259984       0.0044871       0.0039670
      0.9060012      1.8347749       0.0044276       0.0038619
      0.9491442      1.7415254       0.0043657       0.0037472
      0.9922871      1.6466076       0.0043023       0.0036227
      1.0354300      1.5504071       0.0042391       0.0034887
